gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,dlcq,dlttq,lseq,exchg,costat
114628,2014-06-30,2014,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2014Q2,2014Q2,859914.0000,295622.0000,173458.0000,859914.0000,11,A
114628,2014-09-30,2014,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2014Q3,2014Q3,868933.0000,295820.0000,172357.0000,868933.0000,11,A
114628,2014-12-31,2014,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2014Q4,2014Q4,856240.0000,280398.0000,174820.0000,856240.0000,11,A
114628,2015-03-31,2015,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2015Q1,2015Q1,865458.0000,277343.0000,173441.0000,865458.0000,11,A
114628,2015-06-30,2015,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2015Q2,2015Q2,859879.0000,270571.0000,181964.0000,859879.0000,11,A
114628,2015-09-30,2015,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2015Q3,2015Q3,880559.0000,270420.0000,186859.0000,880559.0000,11,A
114628,2015-12-31,2015,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2015Q4,2015Q4,861395.0000,258337.0000,185942.0000,861395.0000,11,A
114628,2016-03-31,2016,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2016Q1,2016Q1,878036.0000,266470.0000,191185.0000,878036.0000,11,A
114628,2016-06-30,2016,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2016Q2,2016Q2,896843.0000,259998.0000,192596.0000,896843.0000,11,A
114628,2016-09-30,2016,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2016Q3,2016Q3,879987.0000,247072.0000,197876.0000,879987.0000,11,A
114628,2016-12-31,2016,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2016Q4,2016Q4,860165.0000,241342.0000,197491.0000,860165.0000,11,A
114628,2017-03-31,2017,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2017Q1,2017Q1,894069.0000,251581.0000,210497.0000,894069.0000,11,A
114628,2017-06-30,2017,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2017Q2,2017Q2,906518.0000,254667.0000,215993.0000,906518.0000,11,A
114628,2017-09-30,2017,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2017Q3,2017Q3,930132.0000,257378.0000,223707.0000,930132.0000,11,A
114628,2017-12-31,2017,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2017Q4,2017Q4,916776.0000,258466.0000,227579.0000,916776.0000,11,A
114628,2018-03-31,2018,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2018Q1,2018Q1,973535.0000,282604.0000,236673.0000,973535.0000,11,A
114628,2018-06-30,2018,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2018Q2,2018Q2,968610.0000,264702.0000,239387.0000,968610.0000,11,A
114628,2018-09-30,2018,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2018Q3,2018Q3,957190.0000,254461.0000,242132.0000,957190.0000,11,A
114628,2018-12-31,2018,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2018Q4,2018Q4,931796.0000,237677.0000,236027.0000,931796.0000,11,A
114628,2019-03-31,2019,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2019Q1,2019Q1,925349.0000,223895.0000,239688.0000,925349.0000,11,A
114628,2019-06-30,2019,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2019Q2,2019Q2,944903.0000,239140.0000,234105.0000,944903.0000,11,A
114628,2019-09-30,2019,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2019Q3,2019Q3,1007320.0000,283071.0000,231106.0000,1007320.0000,11,A
114628,2019-12-31,2019,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2019Q4,2019Q4,992968.0000,238400.0000,221414.0000,992968.0000,11,A
114628,2020-03-31,2020,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2020Q1,2020Q1,1089756.0000,231427.0000,240865.0000,1089756.0000,11,A
114628,2020-06-30,2020,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2020Q2,2020Q2,1141523.0000,254217.0000,238549.0000,1141523.0000,11,A
114628,2020-09-30,2020,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2020Q3,2020Q3,1132059.0000,266478.0000,229457.0000,1132059.0000,11,A
114628,2020-12-31,2020,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2020Q4,2020Q4,1163028.0000,287795.0000,228301.0000,1163028.0000,11,A
114628,2021-03-31,2021,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2021Q1,2021Q1,1301548.0000,354869.0000,233817.0000,1301548.0000,11,A
114628,2021-06-30,2021,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2021Q2,2021Q2,1387922.0000,379279.0000,253406.0000,1387922.0000,11,A
114628,2021-09-30,2021,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2021Q3,2021Q3,1443230.0000,377192.0000,254648.0000,1443230.0000,11,A
114628,2021-12-31,2021,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2021Q4,2021Q4,1463988.0000,351479.0000,265754.0000,1463988.0000,11,A
114628,2022-03-31,2022,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2022Q1,2022Q1,1589441.0000,402285.0000,269526.0000,1589441.0000,11,A
114628,2022-06-30,2022,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2022Q2,2022Q2,1601224.0000,430671.0000,261126.0000,1601224.0000,11,A
114628,2022-09-30,2022,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2022Q3,2022Q3,1555994.0000,380403.0000,249698.0000,1555994.0000,11,A
114628,2022-12-31,2022,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2022Q4,2022Q4,1441799.0000,314738.0000,256399.0000,1441799.0000,11,A
114628,2023-03-31,2023,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2023Q1,2023Q1,1538349.0000,415559.0000,249955.0000,1538349.0000,11,A
114628,2023-06-30,2023,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2023Q2,2023Q2,1571386.0000,443771.0000,239028.0000,1571386.0000,11,A
114628,2023-09-30,2023,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2023Q3,2023Q3,1577153.0000,444676.0000,232292.0000,1577153.0000,11,A
114628,2023-12-31,2023,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2023Q4,2023Q4,1641594.0000,476637.0000,250099.0000,1641594.0000,11,A
114628,2024-03-31,2024,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2024Q1,2024Q1,1698440.0000,496129.0000,243105.0000,1698440.0000,11,A
114628,2024-06-30,2024,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2024Q2,2024Q2,1653313.0000,466044.0000,245377.0000,1653313.0000,11,A
114628,2024-09-30,2024,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2024Q3,2024Q3,1728080.0000,500917.0000,260499.0000,1728080.0000,11,A
114628,2024-12-31,2024,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2024Q4,2024Q4,1675972.0000,492579.0000,251931.0000,1675972.0000,11,A
117768,2005-01-31,2004,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2004Q4,2004Q4,1628.5360,0.8560,0.0000,1628.5360,14,A
117768,2005-04-30,2005,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2005Q1,2005Q1,1635.0940,0.3450,0.0000,1635.0940,14,A
117768,2005-07-31,2005,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2005Q2,2005Q2,1728.2180,0.0000,0.0000,1728.2180,14,A
117768,2005-10-31,2005,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2005Q3,2005Q3,1805.5080,0.0000,0.0000,1805.5080,14,A
117768,2006-01-31,2005,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2005Q4,2005Q4,1954.6870,0.0000,0.0000,1954.6870,14,A
117768,2006-04-30,2006,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2006Q1,2006Q1,2200.8280,0.0000,0.0000,2200.8280,14,A
117768,2006-07-31,2006,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2006Q2,2006Q2,2183.8290,0.0000,0.0000,2183.8290,14,A
117768,2006-10-31,2006,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2006Q3,2006Q3,2531.1530,,0.0000,2531.1530,14,A
117768,2007-01-31,2006,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2006Q4,2006Q4,2675.2630,0.0000,0.0000,2675.2630,14,A
117768,2007-04-30,2007,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2007Q1,2007Q1,2800.8680,0.0000,0.0000,2800.8680,14,A
117768,2007-07-31,2007,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2007Q2,2007Q2,3036.2670,0.0000,0.0000,3036.2670,14,A
117768,2007-10-31,2007,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2007Q3,2007Q3,3475.2630,0.0000,0.0000,3475.2630,14,A
117768,2008-01-31,2007,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2007Q4,2007Q4,3747.6710,0.0000,0.0000,3747.6710,14,A
117768,2008-04-30,2008,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2008Q1,2008Q1,3807.4580,0.0000,0.0000,3807.4580,14,A
117768,2008-07-31,2008,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2008Q2,2008Q2,3960.0490,0.0000,0.0000,3960.0490,14,A
117768,2008-10-31,2008,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2008Q3,2008Q3,3648.8980,0.0000,0.0000,3648.8980,14,A
117768,2009-01-31,2008,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2008Q4,2008Q4,3350.7270,0.9280,25.6340,3350.7270,14,A
117768,2009-04-30,2009,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2009Q1,2009Q1,3178.7040,,25.3510,3178.7040,14,A
117768,2009-07-31,2009,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2009Q2,2009Q2,3298.4090,,25.0600,3298.4090,14,A
117768,2009-10-31,2009,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2009Q3,2009Q3,3463.5740,,24.7600,3463.5740,14,A
117768,2010-01-31,2009,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2009Q4,2009Q4,3585.9180,1.1840,24.4500,3585.9180,14,A
117768,2010-04-30,2010,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2010Q1,2010Q1,3803.0300,,24.0980,3803.0300,14,A
117768,2010-07-31,2010,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2010Q2,2010Q2,3731.2680,,23.7340,3731.2680,14,A
117768,2010-10-31,2010,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2010Q3,2010Q3,3915.5790,,23.3590,3915.5790,14,A
117768,2011-01-31,2010,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2010Q4,2010Q4,4495.2460,1.6740,23.3890,4495.2460,14,A
117768,2011-04-30,2011,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2011Q1,2011Q1,4736.7440,,22.9570,4736.7440,14,A
117768,2011-07-31,2011,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2011Q2,2011Q2,4864.4240,,22.4930,4864.4240,14,A
117768,2011-10-31,2011,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2011Q3,2011Q3,5089.0430,,21.9490,5089.0430,14,A
117768,2012-01-31,2011,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2011Q4,2011Q4,5552.9280,2.0160,21.4390,5552.9280,14,A
117768,2012-04-30,2012,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2012Q1,2012Q1,5708.1670,,20.8300,5708.1670,14,A
117768,2012-07-31,2012,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2012Q2,2012Q2,5891.8810,,20.2370,5891.8810,14,A
117768,2012-10-31,2012,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2012Q3,2012Q3,6075.1440,,19.6270,6075.1440,14,A
117768,2013-01-31,2012,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2012Q4,2012Q4,6412.2450,2.4080,18.9980,6412.2450,14,A
117768,2013-04-30,2013,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2013Q1,2013Q1,6279.5270,,18.3330,6279.5270,14,A
117768,2013-07-31,2013,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2013Q2,2013Q2,5569.5920,,17.6850,5569.5920,14,A
117768,2013-10-31,2013,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2013Q3,2013Q3,5711.3730,,17.0150,5711.3730,14,A
117768,2014-01-31,2013,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2013Q4,2013Q4,7250.8940,2.9170,1373.8750,7250.8940,14,A
117768,2014-04-30,2014,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2014Q1,2014Q1,6864.6630,,1379.9590,6864.6630,14,A
117768,2014-07-31,2014,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2014Q2,2014Q2,6933.7190,,1386.0910,6933.7190,14,A
117768,2014-10-31,2014,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2014Q3,2014Q3,6885.8690,,1392.2360,6885.8690,14,A
117768,2015-01-31,2014,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2014Q4,2014Q4,7201.3680,3.4140,1398.4280,7201.3680,14,A
117768,2015-04-30,2015,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2015Q1,2015Q1,7291.0000,,1404.0000,7291.0000,14,A
117768,2015-07-31,2015,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2015Q2,2015Q2,6979.0000,,1411.0000,6979.0000,14,A
117768,2015-10-31,2015,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2015Q3,2015Q3,7174.0000,,1417.0000,7174.0000,14,A
117768,2016-01-31,2015,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2015Q4,2015Q4,7370.0000,1413.0000,10.0000,7370.0000,14,A
117768,2016-04-30,2016,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2016Q1,2016Q1,7108.0000,1421.0000,9.0000,7108.0000,14,A
117768,2016-07-31,2016,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2016Q2,2016Q2,7461.0000,1428.0000,8.0000,7461.0000,14,A
117768,2016-10-31,2016,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2016Q3,2016Q3,9612.0000,1015.0000,1989.0000,9612.0000,14,A
117768,2017-01-31,2016,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2016Q4,2016Q4,9841.0000,800.0000,1989.0000,9841.0000,14,A
117768,2017-04-30,2017,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2017Q1,2017Q1,9410.0000,220.0000,1988.0000,9410.0000,14,A
117768,2017-07-31,2017,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2017Q2,2017Q2,9402.0000,89.0000,1987.0000,9402.0000,14,A
117768,2017-10-31,2017,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2017Q3,2017Q3,9830.0000,28.0000,1986.0000,9830.0000,14,A
117768,2018-01-31,2017,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2017Q4,2017Q4,11241.0000,15.0000,1985.0000,11241.0000,14,A
117768,2018-04-30,2018,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2018Q1,2018Q1,11460.0000,14.0000,1986.0000,11460.0000,14,A
117768,2018-07-31,2018,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2018Q2,2018Q2,12882.0000,14.0000,1987.0000,12882.0000,14,A
117768,2018-10-31,2018,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2018Q3,2018Q3,13657.0000,3.0000,1987.0000,13657.0000,14,A
117768,2019-01-31,2018,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2018Q4,2018Q4,13292.0000,0.0000,1988.0000,13292.0000,14,A
117768,2019-04-30,2019,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2019Q1,2019Q1,14021.0000,80.0000,2474.0000,14021.0000,14,A
117768,2019-07-31,2019,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2019Q2,2019Q2,14775.0000,84.0000,2472.0000,14775.0000,14,A
117768,2019-10-31,2019,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2019Q3,2019Q3,15810.0000,89.0000,2459.0000,15810.0000,14,A
117768,2020-01-31,2019,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2019Q4,2019Q4,17315.0000,91.0000,2552.0000,17315.0000,14,A
117768,2020-04-30,2020,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2020Q1,2020Q1,23254.0000,100.0000,7478.0000,23254.0000,14,A
117768,2020-07-31,2020,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2020Q2,2020Q2,25180.0000,124.0000,7571.0000,25180.0000,14,A
117768,2020-10-31,2020,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2020Q3,2020Q3,26881.0000,1114.0000,6567.0000,26881.0000,14,A
117768,2021-01-31,2020,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2020Q4,2020Q4,28791.0000,1120.0000,6598.0000,28791.0000,14,A
117768,2021-04-30,2021,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2021Q1,2021Q1,30796.0000,1134.0000,6604.0000,30796.0000,14,A
117768,2021-07-31,2021,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2021Q2,2021Q2,38650.0000,1132.0000,11659.0000,38650.0000,14,A
117768,2021-10-31,2021,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2021Q3,2021Q3,40632.0000,140.0000,11687.0000,40632.0000,14,A
117768,2022-01-31,2021,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2021Q4,2021Q4,44187.0000,144.0000,11687.0000,44187.0000,14,A
117768,2022-04-30,2022,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2022Q1,2022Q1,45212.0000,147.0000,11699.0000,45212.0000,14,A
117768,2022-07-31,2022,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2022Q2,2022Q2,43476.0000,1394.0000,10443.0000,43476.0000,14,A
117768,2022-10-31,2022,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2022Q3,2022Q3,40488.0000,1405.0000,10499.0000,40488.0000,14,A
117768,2023-01-31,2022,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2022Q4,2022Q4,41182.0000,1426.0000,10605.0000,41182.0000,14,A
117768,2023-04-30,2023,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2023Q1,2023Q1,44460.0000,1437.0000,10643.0000,44460.0000,14,A
117768,2023-07-31,2023,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2023Q2,2023Q2,49555.0000,1457.0000,9497.0000,49555.0000,14,A
117768,2023-10-31,2023,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2023Q3,2023Q3,54148.0000,1479.0000,9548.0000,54148.0000,14,A
117768,2024-01-31,2023,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2023Q4,2023Q4,65728.0000,1478.0000,9578.0000,65728.0000,14,A
117768,2024-04-30,2024,1,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2024Q1,2024Q1,77072.0000,1496.0000,9741.0000,77072.0000,14,A
117768,2024-07-31,2024,2,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2024Q2,2024Q2,85227.0000,250.0000,9765.0000,85227.0000,14,A
117768,2024-10-31,2024,3,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2024Q3,2024Q3,96013.0000,273.0000,9952.0000,96013.0000,14,A
117768,2025-01-31,2024,4,1,INDL,C,D,STD,NVDA,NVIDIA CORP,USD,2024Q4,2024Q4,111601.0000,288.0000,9982.0000,111601.0000,14,A
160329,2005-03-31,2005,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2005Q1,2005Q1,3865.1990,1.3100,0.0000,3865.1990,14,A
160329,2005-06-30,2005,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2005Q2,2005Q2,4497.7180,0.2910,0.0000,4497.7180,14,A
160329,2005-09-30,2005,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2005Q3,2005Q3,9451.0010,0.0100,0.0000,9451.0010,14,A
160329,2005-12-31,2005,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2005Q4,2005Q4,10271.8130,0.0000,0.0000,10271.8130,14,A
160329,2006-03-31,2006,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2006Q1,2006Q1,11294.8700,0.0000,0.0000,11294.8700,14,A
160329,2006-06-30,2006,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2006Q2,2006Q2,14396.0060,0.0000,0.0000,14396.0060,14,A
160329,2006-09-30,2006,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2006Q3,2006Q3,15693.2320,0.0000,0.0000,15693.2320,14,A
160329,2006-12-31,2006,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2006Q4,2006Q4,18473.3510,0.0000,0.0000,18473.3510,14,A
160329,2007-03-31,2007,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2007Q1,2007Q1,20015.4380,0.0000,0.0000,20015.4380,14,A
160329,2007-06-30,2007,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2007Q2,2007Q2,21423.8850,0.0000,0.0000,21423.8850,14,A
160329,2007-09-30,2007,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2007Q3,2007Q3,23340.6500,0.0000,0.0000,23340.6500,14,A
160329,2007-12-31,2007,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2007Q4,2007Q4,25335.8060,0.0000,0.0000,25335.8060,14,A
160329,2008-03-31,2008,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2008Q1,2008Q1,27604.9820,0.0000,0.0000,27604.9820,14,A
160329,2008-06-30,2008,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2008Q2,2008Q2,29179.7860,0.0000,0.0000,29179.7860,14,A
160329,2008-09-30,2008,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2008Q3,2008Q3,30806.9740,0.0000,0.0000,30806.9740,14,A
160329,2008-12-31,2008,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2008Q4,2008Q4,31767.5750,0.0000,0.0000,31767.5750,14,A
160329,2009-03-31,2009,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2009Q1,2009Q1,33513.0290,0.0000,0.0000,33513.0290,14,A
160329,2009-06-30,2009,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2009Q2,2009Q2,35158.7600,0.0000,0.0000,35158.7600,14,A
160329,2009-09-30,2009,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2009Q3,2009Q3,37702.8450,0.0000,0.0000,37702.8450,14,A
160329,2009-12-31,2009,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2009Q4,2009Q4,40496.7780,0.0000,0.0000,40496.7780,14,A
160329,2010-03-31,2010,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2010Q1,2010Q1,42871.0000,0.0000,0.0000,42871.0000,14,A
160329,2010-06-30,2010,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2010Q2,2010Q2,48045.0000,0.0000,0.0000,48045.0000,14,A
160329,2010-09-30,2010,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2010Q3,2010Q3,53342.0000,2122.0000,0.0000,53342.0000,14,A
160329,2010-12-31,2010,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2010Q4,2010Q4,57851.0000,3465.0000,0.0000,57851.0000,14,A
160329,2011-03-31,2011,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2011Q1,2011Q1,59960.0000,3216.0000,0.0000,59960.0000,14,A
160329,2011-06-30,2011,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2011Q2,2011Q2,64861.0000,1217.0000,2985.0000,64861.0000,14,A
160329,2011-09-30,2011,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2011Q3,2011Q3,69088.0000,1218.0000,2986.0000,69088.0000,14,A
160329,2011-12-31,2011,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2011Q4,2011Q4,72574.0000,1218.0000,2986.0000,72574.0000,14,A
160329,2012-03-31,2012,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2012Q1,2012Q1,77144.0000,2468.0000,2987.0000,77144.0000,14,A
160329,2012-06-30,2012,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2012Q2,2012Q2,86051.0000,3218.0000,2987.0000,86051.0000,14,A
160329,2012-09-30,2012,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2012Q3,2012Q3,89730.0000,3218.0000,2988.0000,89730.0000,14,A
160329,2012-12-31,2012,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2012Q4,2012Q4,93798.0000,2549.0000,2988.0000,93798.0000,14,A
160329,2013-03-31,2013,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2013Q1,2013Q1,96692.0000,2150.0000,2989.0000,96692.0000,14,A
160329,2013-06-30,2013,2,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2013Q2,2013Q2,101182.0000,3000.0000,1989.0000,101182.0000,14,A
160329,2013-09-30,2013,3,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2013Q3,2013Q3,105068.0000,3009.0000,2238.0000,105068.0000,14,A
160329,2013-12-31,2013,4,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2013Q4,2013Q4,110920.0000,3009.0000,2236.0000,110920.0000,14,A
160329,2014-03-31,2014,1,12,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,2014Q1,2014Q1,116526.0000,3009.0000,3234.0000,116526.0000,14,A
